id,url,idfy-face-dataset,eyeball_results_previous,image_type,Via_nonML,blur,exposure,eclipsed,reflection on face,face_cropped,image_bbol,Via_nonML
true_1545,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/0a255055-ef15-4e1a-9728-f5f11c33890a.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778439&Signature=oWNyAJE1N0Bs1jcwFK2E8Q1xRZBtuwzwfw6a1m7ozSHiWD%2BpEss%2BRQRTYoKM0aG4H20cvo%2FsfY6m%2BfdHO4bjLTUXmqSpZebHZvlNes7%2BaYKf2GzZAZLlGf4zSkGuak%2FW%2B9s6S0srE9OdFs%2FlS7irWP1BT0sRbqeyhgzbeydbHYaUPlNQiQLxpAfdux%2F1xRhgVWctIymMAzbyzSrGehSxiigrEWGqyWcpXiQKUSg7rDwnHxj2WXipbGMvu2GJvVt%2BIGqKYuW5D3o2KGHSNZKVHDWWiFM19e4M7EgHUngpjjO4zyVAfsIx11QN3%2BhoQDmtks5HqwXEdabzq36hDW4s%2BQ%3D%3D,master_dataset/face_liveness/master_4000/0a255055-ef15-4e1a-9728-f5f11c33890a.jpg,Selfie,paper,FALSE,No,None,No,No,No,False,#N/A
true_1546,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/715c2f21-629d-43ac-a833-4084b1dc5844.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778439&Signature=KqwyxTtKdsrII0U51Buwgj%2BXGuVVaOvD4%2BaZi3rh9s3yc1BGyatDA9UZQWC5XEA0KRVmk5QFiscjtJGTE23X3K1PzsmdLha359%2B%2FpDifsD7AcfaOyuZhK6nBBfKIiPUWmXO%2BCi6MS8Xs68AWzTF7Sw6WXZmO2PHx7cW8lR%2B8jTtYCy1MEz7uiOV7MzuXKVWdwkvKhBCZJDYzR%2FLmH%2FKlXMucl7px7WniRx5A7DYaObcGJUmeLsbZ51veyLauaLH%2BBurKVEHipZZ57IWKrwxpYRt%2FH68loMbhpuO7u2XbM1HtQ8XEy44IWHMSCAz4JYGLhhjv8HZ1%2FQFqTZ1llvz3Lw%3D%3D,master_dataset/face_liveness/master_4000/715c2f21-629d-43ac-a833-4084b1dc5844.png,Selfie,Selfie,FALSE,No,None,No,Yes,No,True,#N/A
true_1547,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/f7ddef15-617e-4699-9bac-c19c440f06ae.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778439&Signature=iZO%2B4HvuUttigLLO7XkwYVR86JDrGrr2W7HW2RjdvcoXSdS4XmA6OSBhfmEuvlRG%2BiNmMYWrDUWrLkQ2SC41fj%2F0eyUDFVt%2FjR27LJxltA96mPiPWadmPnI0XzKaP9DV%2BZmLrrqIejX%2BstgGAdTZjuCubDSmIZPjS4VrTFSIA6Jd9%2FFWl1YJxRfOmbWljkPWSJ%2FoKc2JwpFOd6ZRgjbXVeQOXNJdgLB34PNsqiMlr51gn1S4%2BSXarChWRhgyGFuCKIGowqMGLskH1P8e2yjb9QwCBLjKsHw%2FFUXE8bEml%2Fg1epet0CsNy7IjE832h3Wv5mYB0n0iMtSqB5qZdbnnIA%3D%3D,master_dataset/face_liveness/master_4000/f7ddef15-617e-4699-9bac-c19c440f06ae.png,Selfie,Selfie,FALSE,No,None,No,Yes,No,True,#N/A
true_1548,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/985ada6f-b0e3-4e79-a3ac-1a411612d4e0.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778439&Signature=lasiFhl68KRjuYpT5csIb6bvJyfDlfxzL29oal4eRhH%2BegEfEvRFCbxUvPjBQYOq8VFAmomcM1e12wKc19ULhwmLOji30hZmKvTxHfJHWvcBxsCYRNrlNrsIB3zC%2FIflO3S%2FoXcxEyjMnuwaN3H%2BkNgCEsqp9FhLY9m4KOD2wiiqsKb0EQx7%2FRx8mUMMBzDJIqQsB5yWoGcIY4y7Z9RdNG%2B6tpsigDoAoS6AnepBzlk3LhD4ZrTRxqThoJOjtXC6CC6SlU2ZacTytwmHPw09oyo7srUPlVxaoPM7QpI%2BHLcXGMcrxWTycLkoBqHXoX5HKBajE15mzSL3%2FFSzLZA2DA%3D%3D,master_dataset/face_liveness/master_4000/985ada6f-b0e3-4e79-a3ac-1a411612d4e0.jpg,Selfie,Selfie,FALSE,No,None,No,Yes,No,True,#N/A
true_1549,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/cb664ddd-bf94-4565-b48f-10c777d7729f.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778439&Signature=OVuTYr7HMf9fus%2BHFBQeSk5l2U%2FkCAPB3tOnHojkD37MpY%2Fv8QIS5Gkc9yczsnRG9drTa%2BaBIYdt6aXdJU4NqccwKHFiJ%2BXehHndC0TpsY6YgDB3VYoS7XKmwgF89OfDUkx58AMxA4FO5EgBNsG9O35K4HEBTzA%2FFPifhTstNst6%2FVWzFH9JFTN7KQuNZixto9jVebdtLuCqNoYTC7k9eo3yfIx%2BiGaQ5LPRjRyUTnIsUf5aUvy0p%2BMZCDx1cCj4h1fRaBioUMvFQPqYHv3%2Fl3stZZYVPJ9oKRHWYunvQUdbfanG2Knpgpl2%2BiNR%2FZH9Ysq1VIiaOaL247WV%2BFRHmA%3D%3D,master_dataset/face_liveness/master_4000/cb664ddd-bf94-4565-b48f-10c777d7729f.jpg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1550,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/d09b7bce-8370-4725-87c4-66e647d9908c.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778439&Signature=GwuOdd1dDDiCYBlEYvcrONebXqS8Ds56fa2iGo9m9Pd5D4fOjB8xMHXmuCjDgXS%2BEyYrSAF9W51p0cxcrOgDs3XOKSAX72RXLYobwJtOq%2BilsVCuWFtScSdTz5ThtD%2FMxxoeT1JHd57M6WoSdCyGtaBE1M7W8j1bzhNbzGCE9PwnX%2FnqSaISWUwvVjTErBiHDv3%2FfIA3%2BVfaHLtLJrm6m%2BaEV3ik2IXOrtCOHDhvm%2FtVx3iYgb2TmvR%2B5NKafmyC69uF0jL4uQzh%2FN3XV3vSrtxPbCSkzXj%2FBtHj0YoFjHX5iiPH2Qfol0cvxI4%2FZCGRVnmP%2FhGhb8l2a8d1I9AIHA%3D%3D,master_dataset/face_liveness/master_4000/d09b7bce-8370-4725-87c4-66e647d9908c.png,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1551,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/5692bed5-3c5f-4c93-a81d-3698a3a2c2aa.jpeg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778439&Signature=boGHg8zN9imIwPtQclUV8prgWFsxtAPoab8m2p4YPFe5SW4WZXAZSjOWOEBHoEWCMnba1hhcIoPBky2hKf733EsAP3bPLFyqPta5S%2B6QHLGxTSgiwiCl8WtxbbO6YbPX5D%2FdtszS7rjsz2Zyuya%2FvXEmetXqgBjpGptofxZu6d07ZTwIxSd2M%2F56rQD9tbH7cfE8nys%2FWyEJ7e7xA7O4pCTgJ8z%2Blilz4bDmyXkn64g1Reuyzv2dHVZLV4YflvHNBip2JJ2DRgnLaV94IemQfiyT5xnufGcBFUmNeCmNAwZDXCIftnTnOGnG%2FhxGTKmUAZiv2Rr7N%2F9lBkmSiXv%2Bdw%3D%3D,master_dataset/face_liveness/master_4000/5692bed5-3c5f-4c93-a81d-3698a3a2c2aa.jpeg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1552,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/7ee7ffae-e13c-4002-aef8-716fb0c7b80f.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778439&Signature=pS8fxkVLNBEPSAUnk7UfZb0TCxZcFFzEJo6X7OFNWjOs3h2jmbKSeAyMo2xjm0rzwTokRDjlIHUyd3D5r9WLVf5ISAy%2FV1xmh9ZDDcvjqcuEI5scqpgeB%2B3UHjXSKYa%2BcjvtmS25w%2BaUzp8mfDOZfIpbgDtlCeG6PuCQZkSUyCLsybN7ui2KHleDSyCtIn1y6rezE8B%2FdPfQAJhsaq7ypQy4Xb%2FpwTAwy63DVyCf0vLnelYHW4wutEfxYb8L7eecfmv8N%2FXvqDQpBISmFKSrxODOEBUxLDdECxawTVGuaFt%2BfZ1McwBwtrmI8C1OO9X3GUkwNJESpvsdDTFeC0%2FOrg%3D%3D,master_dataset/face_liveness/master_4000/7ee7ffae-e13c-4002-aef8-716fb0c7b80f.png,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1553,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/7f55980b-fbc2-418d-8a3c-b575fa6124b0.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778439&Signature=Fi1yOe5TJ4yKJA2tIogeAfF0wtU8XqFRcOBSqFQ4H7MTg2wMwPSkHoxNcnYTF%2FmR5idTz2cjRJG0%2Bk%2FpnHkyBr624H2AKG8JZh5PDb44xS5bmStwC%2FYa0Bl60lvd%2BzGaOLBl17scw2ZztQrslqotHuPNW5nfHBiwpCgE1LslKrr1y3BQuvmL%2BZ0T2FCDR31N%2BTCfn2bSmlEP5n4VfJ4dtlGEu6suIH6qcF7OcLq0a8S2jUfuinK3kCVRgpW6gf9GlpURqHto5cKqO9cxs51fLWqMaR6uaZ9Qsw6xgqOldIy0Ar4eurcJ9E0nhuTueWvwhYq9oRd20Vc%2Bx7Q%2FLGzk8A%3D%3D,master_dataset/face_liveness/master_4000/7f55980b-fbc2-418d-8a3c-b575fa6124b0.jpg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1554,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/fd530119-6232-4dcf-84f4-820cb57ffa2b.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=m8dPWcE3lJnoWl%2BhIIhPETv1IBToF180FjfGfCKaE73hkXZLdb6vhLTdlcgDpyxQkSq%2FOJPXHoL6IyndtHgNLXR5R4c3My7q%2Fbl1FGDj1pm3%2BQZYxx%2FaJRCOugLeXQjRJ6cCUTho15y7GGv1x4EPHuuKV%2Fus%2FQNweI%2Bcv9KpYh7khKOEqE58XNNRDinu%2BEbZFVzOPdcC35mlRxk5cZY%2BiMZLiS3iNMpTeYz3PUqkK1SAKNMQ850o4oZWP3fV7w1S7x6zm3ZC1vqpKdsteMagZbO69U9jmae4VQn3TI6hM1uuMwXKVLtl3aueVSP9NeQDssP0HjhHmM0R%2BVcndfEmiQ%3D%3D,master_dataset/face_liveness/master_4000/fd530119-6232-4dcf-84f4-820cb57ffa2b.jpg,Display,paper,FALSE,No,None,No,No,No,False,#N/A
true_1555,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/8cc0df43-1d62-4356-8cf7-712759ab846c.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=dJWdUwZ5F1hlxwOUeElw3ccJu0kpfKgZGFf4WPAS7fDs7hK9lJQOtGf8eZnvYb9Z6md%2BL8Tcyo7id62%2B3jxZR6JMOtwbp%2BrJkhCgtjwsIMpik0mLYMYB4p2xs6xRdTiSbDffONIdwiIgptOFizgpeFljnHrhB12QIY%2F8NOx7ujVGO64gyYrrzaEHutlt8rMH3Q9i1mQoL30ROwZypodIFBDLPSgt0P07qRd%2F%2FLveZEog82IB7mkggDHrJ%2B326rBIpp0a8rH5m9JoIK7wVGgiEiJaAGQquuK8X4fVNbQdgwB3cRwAD4poLYEdyfJnhOUwc68crTdynyucPZExHicJyQ%3D%3D,master_dataset/face_liveness/master_4000/8cc0df43-1d62-4356-8cf7-712759ab846c.png,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1556,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/aaacbefc-2c2b-4c34-9a7f-86b26f4dc410.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=Q2Z1iH%2Fe6kozM%2BHpEKBeOQCX2aGqht18SCV%2Fv%2F4px5YIPhI9hNKwXCpB96dbhACWSS2cQwYkCKjJloBsGBzhH5Rw1pEnZVjdxxylpxjAWkNVR6ImdZKfP2hdx%2FRdL6Kihvon7ehtp2bpreXVt24xykW1mEpgE%2FCzcvEoD8BYj5Ybx4rdXeeO7CGvB8rRzTmn1M%2Fi5zqqLKchFKOMOwbvckRzE74Zts%2FBonhNigK0cu5y44CG8LmDz1O9egjqMgN5%2FMi6NKfWwNOcWxdUKkuyBeCBPR11WMLPdvqOkueQgSa03Rc3HtqpLFijSQk1clHogRf%2Bu%2BMRBQidx8NcqaXSQw%3D%3D,master_dataset/face_liveness/master_4000/aaacbefc-2c2b-4c34-9a7f-86b26f4dc410.png,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1557,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/f2b23b7e-3c7b-4cf8-90c3-a6e1db4b7f36.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=JSysxdBx7%2BkLeRCjeVEOCHLtlVNXniDoDUPTRozZDrNV%2BT2A4rmzo8fHXX%2BzFLJ9lZz0Or68RvmmN1ilVBZd%2BXIqqem%2FUKVwUGBL%2Bd3UybkEQa05miPNpsEd6bVsAIRopmeyBKOYksqEtSALk%2FZxd71cVMtgawWeyv%2B%2Fl%2BqyG%2Fe0pe9uB9OSkhy9GfDQvzGll82681E%2FkNMxEC3EWic6FdyeY9YoZaXcpdafwpp1y9fZi2rf7uvLesRNJGAEgPlyIAeUCRaocP31DuCAgTPQ%2Flz7jkrF4an7VzhSEVbVujaMoSSCJAtJGkkSQTt%2F9HaB0e07NQbXpXu0x8lDrAjUtw%3D%3D,master_dataset/face_liveness/master_4000/f2b23b7e-3c7b-4cf8-90c3-a6e1db4b7f36.jpg,Selfie,Selfie,TRUE,No,None,No,No,No,True,#N/A
true_1558,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/64287104-a5dc-4afa-b00f-068c689e9ed3.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=n8jRjmX4if2uF3lNokNyiDAPWJeHuYv7BANhrAwoLDqbErVimxEzUzGaI36GhnvUFNFaAyjYlCXoe6NDwc7rLQcDKHoOBByVuGFO9zYTf%2FNhzmO69jvTJ7H2Hk4RnFrGRXxzXGUo%2B%2B3xOY6NGzOY82GA5XmFwrRyABAWOsgCGKzbUdPzwYKfGeao9wrH4oKlnJidJJ3Z0nA8uL3bvZAiEpHw6fN3WHt%2FzFo0a8BEGE4DCblmSEebvHcZsGvJYhqJhE19HH4J7Pa%2Bf40UWlfFVd%2B3EdWVXW0h65I%2FW6TONpV4I%2BvbjNuGIQGdbJ0R6ypc9StvnZPIwv6fyDFmGwIShg%3D%3D,master_dataset/face_liveness/master_4000/64287104-a5dc-4afa-b00f-068c689e9ed3.png,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1559,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/9d90e194-2405-450c-ac05-e2457bae6502.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=hF7XcsxiNhsEUqcMbFniqUV5V99edq9kjKjBZIMRuTgxIkD7rtH84yq0StjUgRxI0yXAMwymQIeiKij2rYvzz9Wzw2I8CfBqAWAoaImoehd3hjmr1DUMid5QVTIHEL%2BwLrlHHyuey8W0lJtKmRCvx9fTdNtHKNN8%2FZaKbKtIBidYkvvIVmfnU81kNzifiBzvMSfEQ6TuCqcMLSPqa4Sf4K5h3nuKcNaxUWsP5MWnbvriE1V9sS%2FVTBaxiEPxGc%2BmbhE7UE7MRsk6E2dg7MCH1XUJ1HEnjtQuqYBKlGu8BOsfx9U1ZNInI4C%2FnZBvvCwE%2B05vq2fvzK%2BulRcCLoZKiQ%3D%3D,master_dataset/face_liveness/master_4000/9d90e194-2405-450c-ac05-e2457bae6502.jpg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1560,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/8eafbdf7-2a98-4eb6-bc2c-633ae0171211.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=dIbzwSGxIJFJ5r1A26XLCi0pnTMOqHiRP6hqIp1ub4XFxsaKvChX%2FeYHeFEjuPs52C1paqj1xB2zI5sYvYNC37uYZDyUfsw1NDkz8S4FgVj%2BNHqieJydcQe6VHjT4hWJdk6v7n63GyJZLkuQk1A8%2F2WMVTensFf%2Fqwjp%2Bqh%2BURSeLTJwGCVyos9auVPVpsNfgzoEXNrUO1bUGrIgkgt6OBhOwe31HMgPcgeSCCigglsGDCNFIETHQFrOuWUFYcjGzurbipK0RjefuCAoOxM1E8ShEGd6qo6%2FypNa4fXMf2sdiTJe%2FKWqK7f8HYnOylLWAr8OVlAZp7q%2BAGXcE9RDoQ%3D%3D,master_dataset/face_liveness/master_4000/8eafbdf7-2a98-4eb6-bc2c-633ae0171211.png,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1561,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/a77c4063-bb85-4723-9552-a0a9ad0e4375.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=QVKGLlam%2B3XVC3apQXn1LqNoPoA6jTN%2F95l%2Bfl82M3ybLImsC2JfPgty4cQRz1pgVwnnsuuRecZBzWY1tAuK0x%2F7MzkJs9YDdnpm1IVU4P4EQ96J79A%2Byb2RFm1CL7XzRo%2Fj3bMFdbnFBZ2VZy%2FgceoO%2BAPR%2Fa2m3wUhF%2FFD0N0D9wXURvWJhAzcWb5SE0mJlYsTFAWgCRYWzcSiZpkgqljKE0b%2BReY4gUaZCaUBu8i4NNPhPhPIkJ66Er5ORDa1Srv7Aczfn9gJ%2BtxCjDEUjx0kZZtAqJanRMI9m7RNCB9kudXK6xTPvPDKZVAWg3oaq1cml3XlbVWHjz1snrHv6Q%3D%3D,master_dataset/face_liveness/master_4000/a77c4063-bb85-4723-9552-a0a9ad0e4375.jpg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1562,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/6b8948cf-baf3-48b4-8e75-6ae721f66f3d.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=KkMt8cmbxgAoVznwp%2BrCEB8ul17xF2%2BlNq9ZgfU6srqFoHO8oh8BckzF6DcO1QUYDlw61wCh9CMThivWzlpDXLvBEFEwBHjT3sihWMT%2F9YDmxZhLm%2BtFPWb9iExLkJNOfvCyuN732sCQMj%2BXSrQXVd66DSob5Yuw44vt%2F5gO%2BaYTdRpZrd8itGg%2BKjH0B7KpvZQOvFBgmRiGoCm5shaD2kqIdEd2XQhzPYqZzIBdSJ%2BW0MgTfPG8caSjiSQPK%2BbuoEJVnhsOiidPLt%2FS%2BHUTmnqjixHnlAUNwPAwddUK2uWSTlvidWmzmxX%2Fs84qTsgN8FDF5EruYxOSDTxvytqFUQ%3D%3D,master_dataset/face_liveness/master_4000/6b8948cf-baf3-48b4-8e75-6ae721f66f3d.jpg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1563,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/aa82ea05-377a-4229-95f6-f3170db91be1.jpeg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=EtToR60JanANzfR4%2BV0PkqgrFs0r459UKcFggtWaOUQ8AXaVJ0Yfcq8oWGRlqKyjPYkzOPbSro%2FHT9V9Jqnxkof9R%2BLX6x6wFSw7tHpJNnIv50N1jvzeC9L4RSLeA53r1US7p7QmKf%2BrMcUWquV9KMo2pnQr2Y%2F9Sd8MGG2tTAyjK4wDoGVblDs6PGLPir4YZBNlKFskK4P1mgkQQtSbdTcR7CN%2FMTKnivmLJ%2Bisu8rB9mtmA%2FFPbLr%2Bec5VByV2huaw79MjqTxCkZH7kpuAY00gclQhvtheyG20DXswOooEK8evmMaRpbjFEI6rTsoPxZ2FTPvhzgygNTQZ9rQB2g%3D%3D,master_dataset/face_liveness/master_4000/aa82ea05-377a-4229-95f6-f3170db91be1.jpeg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1564,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/66b627f8-422b-4556-9c5e-6ae05280fd26.jpeg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=lg4wfxA%2FmeoHlVD0j8zpLvYALOX7Yt6Elw24DlOat7X0elVjwbPcMHhXYKwj2j4ABMv%2FtFsqn1pCboxs2y2Ci129FmiU3Pc5tku%2BuI2ZtNs%2FiSgxIfTSbSH95lHDvnxcRUNXmx%2FgfnqXhiACUfdBF0bry3Ajlx2VJ1RrJNp2KuqPP9XISAnF4Zmw2VlzXYqzm49YkOifBOniRInzIRNyw7jB0aSVg1H%2FhrYtuMoyxbKyrZRi2Ift9NILFUWCavxEYlxQVmdVn3x2Dwna3iQu7QRqTIevJaCYod4jw%2FIwHWSP2Lf%2FTe3XPVO0%2FHOfZKVGLC4kaLg0zxQMD0ZX6smzww%3D%3D,master_dataset/face_liveness/master_4000/66b627f8-422b-4556-9c5e-6ae05280fd26.jpeg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1565,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/80c8f96d-6080-4496-8c8e-1d2a0b2cee4e.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=RqHiroolM5t%2ByTgVMUAopoUFQ8U83NTbAs7d3g%2Fkl3iMCfLYPcS2CVmGaIV6SRy345dR6ZxNKkbMGxaYaa%2FPb39mNd2%2FF8sq32WXRmhyL5wEZjYZFQr3%2BANziB%2Fk5FVMTMCto1XPkMynLn%2BzM0X5Ouv8Sv1MK7%2BoAMI712UGSj6aVActzst7u07XpDW81yy0Zxi0PNfIBYqCEjQqB1IANcvgBxEKmQXrFgpklt717zVKQqdo9teL5qaBeEh4knDmFelPx90ksGMOmlZwfHHI3eidzS9lmlyk5jBUnDstDl3EUgGyOrVj6S9W0UakmQVPWYXSx1dSmDxdRYYo2W8GBg%3D%3D,master_dataset/face_liveness/master_4000/80c8f96d-6080-4496-8c8e-1d2a0b2cee4e.png,Selfie,Selfie,FALSE,Yes,None,No,No,No,True,#N/A
true_1566,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/fc017ec8-10c4-4002-9853-2434e30cc18d.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=Ek%2Fj2U%2BETaWlCkOVbklhgde4bFRMopFOpE3XjL3XFA26ztvIZIZ6s%2BmG9h4SvoF3cfFMgWkEyBzEMmt0TFa8r%2F6vJcdCU0BygDvuKFSrmdRHxy1fJS1vxnoYi44ORHgzpxW38F6igMmVtq9lfUA0HiSLvBCBoPXYdg4LkH1lFit7uFoYOUvImqbNNP1K9N%2B6iA6G8bhb%2BqOyC2sOWKR1gkxmjFPIgK9ZWR1brt7v9yOzqj2Uiy9kJ9VVbnMYuQEbj4e9YPGa5tlkBik%2BcttKAaRgtRwnOFevcNt42%2B49w1sE08xdWp7RMYk7tx6%2BI19mptuQ%2B8u8kn9tmTS%2Bu%2Br3SQ%3D%3D,master_dataset/face_liveness/master_4000/fc017ec8-10c4-4002-9853-2434e30cc18d.jpg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1567,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/ad0d5082-583d-40ad-8886-1a46f80de499.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=iG7bYZU8IPZrfiEvdND9Aa0QiMG8jRhn8wOVDpc3Vh4s6nnTg0cBE8TmNSYCJoE1MuMFumKPHDyxXKC1oZtO%2BkWUYkwy7bBCc%2FJtONmq01tctUDEC8DijwkLBLUxp9TKe8BZJDyJksnKODjeKmU4YOeXSrdc9VNVVe4e57abwaWGy%2BmBQkX%2FrAK9EjgNlilmEj1sarspW8yvzCAjHCnchnaTsLzC4IqkmZeSntehfphVwd3BhefiS0eWLcihlksdiTofRPB5CVHlVTX5jSUqMOZFyZ8zN7TnQhal9dMMOyZSNrHLDWp2ZOTrlwGppBnF6AGP2cR3SKSFfX%2FAVf2gQQ%3D%3D,master_dataset/face_liveness/master_4000/ad0d5082-583d-40ad-8886-1a46f80de499.jpg,Selfie,Selfie,FALSE,No,None,No,No,No,True,#N/A
true_1568,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/c0343c23-4c33-473e-a007-83aa5f2c0a32.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778440&Signature=PJvIVw3bn4HRaK7l61cYc0QRyRJs%2B06L2mfsd%2Bhzszi1TXG1Bc3yGHf%2FwPJ%2BpDiHcG135Sr0MVgqu%2Bu%2F1Mikds8DKhgyvr9T78IKyz5sJ7GsIUeNkn%2BnfI9QeliTrDM8L6VNr1l510jQb2DVd3ULGzguxIkzeFvLI7yeCIn8NWfJQMELH5g468Myep6qBQu1jpVQdlMqKXVCNVo%2BYyaFr9zUMSEcsEenv2f%2FQl6sDIyygO615oAq2XCYkPxHntABizWQZfWf4C3NMF6P9HlyEC2vO8sjxSGIp3BMNmRKHKTVtrk0isd%2FBUsTRrQtg0KKKGkgFp6NQpk7YepUkSZUig%3D%3D,master_dataset/face_liveness/master_4000/c0343c23-4c33-473e-a007-83aa5f2c0a32.jpg,Selfie,Selfie,FALSE,No,UNDEREXPOSED,No,No,yes,True,#N/A
